feature,importance,importance_norm
network_macs_src_count,0.0070504197810542,0.15826602258539285
network_tcp-flags_std_deviation,0.0070422694985961,0.15808306712633532
network_ip-length_std_deviation,0.0067249665075158,0.1509603306209611
network_ports_src_has_554,0.0062376432612713,0.140021022850412
network_ips_dst_count,0.0061670342804655,0.13843601048264187
network_time-delta_min,0.0060707634719052,0.13627494795940578
network_ips_all_count,0.0060250233228612,0.1352481847755866
network_ip-length_max,0.0059740157833347,0.13410318055549472
network_window-size_max,0.0055584387685857,0.12477441386574721
network_ports_src_has_80,0.0054936103893329,0.1233191629652875
network_ports_dst_has_6668,0.0047079113198291,0.10568199091865833
network_packet-size_std_deviation,0.0046415647286654,0.10419265958497029
network_ports_src_has_557,0.0044320825125526,0.09949025629890818
network_ports_dst_has_9595,0.004370642697224,0.09811107101598811
network_protocols_dst_has_http,0.0043375946303273,0.09736921645068523
network_fragmentation-score,0.004137741990738,0.0928829754390527
network_ports_src_has_23,0.0039981641554839,0.08974976784110135
network_ip-length_min,0.003835112679845,0.08608962995890149
network_ports_src_has_6668,0.0035082692718744,0.07875273261177257
network_protocols_src_has_dns,0.0034969957031084,0.07849966641935488
network_protocols_src_has_http,0.0034018950285289,0.0763648707648705
network_ports_src_has_22,0.0032061735818703,0.0719713657170499
network_ttl_min,0.0030479525193233,0.0684196597142615
network_protocols_src_has_data,0.0028996186053762,0.06508989789809044
network_packet-size_min,0.0026259356190859,0.05894633211980115
network_ips_src_count,0.0025545540427354,0.05734397672456255
network_ttl_max,0.0023172796187583,0.05201770105442354
network_mss_avg,0.0018363150670812,0.041221131635528666
network_protocols_src_has_telnet,0.0015389033052895,0.034544908365054326
network_mss_min,0.0012839711017951,0.028822255370064023
network_protocols_src_count,0.0012683846442127,0.028472374550996885
network_protocols_dst_has_telnet,0.0011299232037391,0.025364227497953726
network_ports_src_has_9595,0.0010940685401098,0.024559371165995297
network_mss_max,0.0009160150154821,0.02056247111958092
network_tcp-flags_max,0.0007339576387086,0.016475693622771525
network_protocols_all_count,0.0006696807304099,0.01503282200144514
network_ip-flags_min,0.0006587771259135,0.01478806067246348
network_protocols_src_has_mqtt,0.0005806864223318,0.013035100502633339
network_protocols_dst_has_tcp,0.0005258896074666,0.01180503559750983
network_protocols_dst_count,0.0005163358326118,0.011590574899579664
network_mss_std_deviation,0.000421572584476,0.009463353707725582
network_protocols_src_has_icmp,0.0003661250680912,0.008218682021077648
network_protocols_dst_has_arp,0.0002048745996069,0.004598972687511482
network_protocols_src_has_tcp,0.0001840627030529,0.004131792548974012
network_protocols_src_has_arp,0.000171974404643,0.0038604375135899856
network_tcp-flags-urg_count,0.0001636028777622,0.0036725156162369732
network_payload-length_min,0.0001392736746297,0.0031263798779367045
network_ports_src_has_8000,0.0001252586653701,0.002811774529475781
network_protocols_src_has_ssh,0.0001186382274086,0.0026631606289594513
network_header-length_avg,0.000104475411672,0.0023452373584522393
network_protocols_dst_has_dns,8.902558976284603e-05,0.001998423702081718
network_ports_dst_has_8000,5.999606310001757e-05,0.0013467763016235983
network_header-length_min,5.3587848042961965e-05,0.0012029263266650336
network_protocols_dst_has_ssh,4.291756184474096e-05,0.000963402467251978
network_ip-flags_max,2.8090498551754432e-05,0.0006305683372461784
network_header-length_max,2.024686274273563e-05,0.0004544964038504408
network_header-length_std_deviation,0.0,0.0
network_protocols_dst_has_udp,0.0,0.0
network_protocols_dst_has_lbtrm,0.0,0.0
