mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
26.886900186538696,2.9165731043245176,3.031034827232361,0.3042046243442224,gini,0.25,600,3,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 3, 'model__n_estimators': 125}",0.7558505544730536,0.7874995534266962,0.791805709583776,0.7895096871273322,0.7811663761527144,0.01469529019428118,1,0.7633264571967409,0.7960488402440151,0.793660497775726,0.7992094138987912,0.7880613022788183,0.014415657346127137
24.75791448354721,3.3634593785684457,3.1502201557159424,0.20524960604242848,gini,0.25,900,3,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 3, 'model__n_estimators': 125}",0.7558505544730536,0.7874995534266962,0.791805709583776,0.7895096871273322,0.7811663761527144,0.01469529019428118,1,0.7633264571967409,0.7960488402440151,0.793660497775726,0.7992094138987912,0.7880613022788183,0.014415657346127137
24.1568061709404,2.35643898367843,2.9551708102226257,0.3779681693829702,gini,0.25,1200,3,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 3, 'model__n_estimators': 125}",0.7558505544730536,0.7874995534266962,0.791805709583776,0.7895096871273322,0.7811663761527144,0.01469529019428118,1,0.7633264571967409,0.7960488402440151,0.793660497775726,0.7992094138987912,0.7880613022788183,0.014415657346127137
20.648298501968384,1.6101850641640452,2.4050002694129944,0.24715017601539804,gini,0.25,900,3,100,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 3, 'model__n_estimators': 100}",0.7554143335827939,0.7879684990167828,0.7916491083469774,0.7890501115752728,0.7810205131304568,0.014844127006710214,4,0.7621062072711746,0.7948369181499014,0.793417211519106,0.798533808867292,0.7872235364518685,0.014621283108886924
21.10588550567627,1.2403349323192534,2.5082814693450928,0.2887348731051865,gini,0.25,1200,3,100,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 3, 'model__n_estimators': 100}",0.7554143335827939,0.7879684990167828,0.7916491083469774,0.7890501115752728,0.7810205131304568,0.014844127006710214,4,0.7621062072711746,0.7948369181499014,0.793417211519106,0.798533808867292,0.7872235364518685,0.014621283108886924
23.971214532852173,1.6740145678678235,2.671177387237549,0.2699251402733613,gini,0.25,600,3,100,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 3, 'model__n_estimators': 100}",0.7554143335827939,0.7879684990167828,0.7916491083469774,0.7890501115752728,0.7810205131304568,0.014844127006710214,4,0.7621062072711746,0.7948369181499014,0.793417211519106,0.798533808867292,0.7872235364518685,0.014621283108886924
18.741291642189026,1.8534816444561149,2.2409979104995728,0.12881739865762792,gini,0.25,600,3,75,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 3, 'model__n_estimators': 75}",0.754006096079783,0.7861011867437107,0.7925158678395046,0.7872349575825693,0.779964527061392,0.015181354076424911,7,0.7615795189132728,0.7937180731062752,0.7936094015493843,0.7969924053642577,0.7864748497332975,0.014437473701587242
18.001415610313416,0.2847333233466141,2.7569283843040466,0.2300583261222994,gini,0.25,900,3,75,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 3, 'model__n_estimators': 75}",0.754006096079783,0.7861011867437107,0.7925158678395046,0.7872349575825693,0.779964527061392,0.015181354076424911,7,0.7615795189132728,0.7937180731062752,0.7936094015493843,0.7969924053642577,0.7864748497332975,0.014437473701587242
17.75043398141861,0.9485512870365581,2.6813732981681824,0.15848630868322436,gini,0.25,1200,3,75,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 3, 'model__n_estimators': 75}",0.754006096079783,0.7861011867437107,0.7925158678395046,0.7872349575825693,0.779964527061392,0.015181354076424911,7,0.7615795189132728,0.7937180731062752,0.7936094015493843,0.7969924053642577,0.7864748497332975,0.014437473701587242
16.846993029117584,1.2636054028642554,2.4549121260643005,0.19659977365034148,entropy,0.25,900,3,75,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 3, 'model__n_estimators': 75}",0.7551475725197594,0.7861076166217857,0.7882599199359597,0.7900579323549779,0.7798932603581208,0.014355215425591088,10,0.7621141431993343,0.7932432301219167,0.7908801433398731,0.7984415358790842,0.786169763135052,0.014155307075979512
16.3731906414032,1.6213555802958513,2.733626067638397,0.30915974936482155,entropy,0.25,600,3,75,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 3, 'model__n_estimators': 75}",0.7551475725197594,0.7861076166217857,0.7882599199359597,0.7900579323549779,0.7798932603581208,0.014355215425591088,10,0.7621141431993343,0.7932432301219167,0.7908801433398731,0.7984415358790842,0.786169763135052,0.014155307075979512
18.604156851768494,0.4771817260176629,2.467026650905609,0.09551581781786235,entropy,0.25,1200,3,75,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 3, 'model__n_estimators': 75}",0.7551475725197594,0.7861076166217857,0.7882599199359597,0.7900579323549779,0.7798932603581208,0.014355215425591088,10,0.7621141431993343,0.7932432301219167,0.7908801433398731,0.7984415358790842,0.786169763135052,0.014155307075979512
25.198367178440094,2.9682139613221192,3.267171025276184,0.1894284837562451,gini,0.25,900,5,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 5, 'model__n_estimators': 125}",0.7516441389403474,0.7829600132953212,0.7862843348922246,0.7848636891572245,0.7764380440712795,0.01436327567310068,13,0.7566432272472992,0.7889224423971029,0.7872963843998727,0.7918219323023429,0.7811709965866545,0.014253588919978943
28.524858236312866,0.37523647826846884,3.2999683618545532,0.2335528819224398,gini,0.25,600,5,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 5, 'model__n_estimators': 125}",0.7516441389403474,0.7829600132953212,0.7862843348922246,0.7848636891572245,0.7764380440712795,0.01436327567310068,13,0.7566432272472992,0.7889224423971029,0.7872963843998727,0.7918219323023429,0.7811709965866545,0.014253588919978943
26.39850425720215,2.8018382917526266,3.4938502311706543,0.1618124374165042,gini,0.25,1200,5,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 5, 'model__n_estimators': 125}",0.7516441389403474,0.7829600132953212,0.7862843348922246,0.7848636891572245,0.7764380440712795,0.01436327567310068,13,0.7566432272472992,0.7889224423971029,0.7872963843998727,0.7918219323023429,0.7811709965866545,0.014253588919978943
24.58933162689209,2.322054472747033,3.292602002620697,0.28164356354012554,entropy,0.25,600,5,125,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 5, 'model__n_estimators': 125}",0.7517896003766049,0.78077924282219,0.786421810995548,0.7864325490895197,0.7763558008209657,0.014369502948199933,16,0.7569964572170469,0.7878386238964928,0.786555335793733,0.7928676034238951,0.781064505082792,0.014094519911262466
26.450749337673187,2.1341929955876835,2.9566118717193604,0.18709593054790455,entropy,0.25,900,5,125,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 5, 'model__n_estimators': 125}",0.7517896003766049,0.78077924282219,0.786421810995548,0.7864325490895197,0.7763558008209657,0.014369502948199933,16,0.7569964572170469,0.7878386238964928,0.786555335793733,0.7928676034238951,0.781064505082792,0.014094519911262466
27.631787300109863,2.0867386825122622,3.4854831099510193,0.020909325028068252,entropy,0.25,1200,5,125,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 5, 'model__n_estimators': 125}",0.7517896003766049,0.78077924282219,0.786421810995548,0.7864325490895197,0.7763558008209657,0.014369502948199933,16,0.7569964572170469,0.7878386238964928,0.786555335793733,0.7928676034238951,0.781064505082792,0.014094519911262466
20.84801483154297,1.7639603834532582,2.6469191908836365,0.397428330556274,gini,0.25,1200,5,100,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 5, 'model__n_estimators': 100}",0.7514506620632722,0.781898723704469,0.7865776051440656,0.783382792783246,0.7758274459237631,0.01417512958230486,19,0.7567285140423613,0.7885360532560263,0.7875731582176289,0.7907355799440248,0.7808933263650104,0.013998567230366722
21.92219388484955,3.5699950865756387,2.6829874515533447,0.20125826772365873,gini,0.25,900,5,100,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 5, 'model__n_estimators': 100}",0.7514506620632722,0.781898723704469,0.7865776051440656,0.783382792783246,0.7758274459237631,0.01417512958230486,19,0.7567285140423613,0.7885360532560263,0.7875731582176289,0.7907355799440248,0.7808933263650104,0.013998567230366722
19.131129264831543,1.7616366925633837,2.464531660079956,0.43198548085127725,gini,0.25,600,5,100,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 5, 'model__n_estimators': 100}",0.7514506620632722,0.781898723704469,0.7865776051440656,0.783382792783246,0.7758274459237631,0.01417512958230486,19,0.7567285140423613,0.7885360532560263,0.7875731582176289,0.7907355799440248,0.7808933263650104,0.013998567230366722
22.211292028427124,2.273566280860839,2.3698837757110596,0.36616760407598886,entropy,0.25,900,5,100,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 5, 'model__n_estimators': 100}",0.7514469935876698,0.7796722171259418,0.7857938168388809,0.7863592795296692,0.7758180767705404,0.014312900115854354,22,0.7570616131568135,0.7858617281157614,0.7873151944490168,0.7927123228095,0.7807377146327729,0.013905644330567787
22.91783195734024,0.3412154046572545,2.3448978662490845,0.2744945353215483,entropy,0.25,600,5,100,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 5, 'model__n_estimators': 100}",0.7514469935876698,0.7796722171259418,0.7857938168388809,0.7863592795296692,0.7758180767705404,0.014312900115854354,22,0.7570616131568135,0.7858617281157614,0.7873151944490168,0.7927123228095,0.7807377146327729,0.013905644330567787
22.033405482769012,2.5133755640719224,2.6016498804092407,0.06828964587783067,entropy,0.25,1200,5,100,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 5, 'model__n_estimators': 100}",0.7514469935876698,0.7796722171259418,0.7857938168388809,0.7863592795296692,0.7758180767705404,0.014312900115854354,22,0.7570616131568135,0.7858617281157614,0.7873151944490168,0.7927123228095,0.7807377146327729,0.013905644330567787
16.975839614868164,1.8301724178906966,2.3787315487861633,0.2445141396400005,gini,0.25,900,5,75,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 5, 'model__n_estimators': 75}",0.7515702587436024,0.7806191155712705,0.7863986949076814,0.7827189052184562,0.7753267436102527,0.013870940243613485,25,0.7567007481994598,0.7870464559393859,0.7868756354355628,0.7906801205595434,0.7803257400334879,0.013724272178354001
17.527827262878418,0.9539357256417331,2.411373496055603,0.28203077141816196,gini,0.25,1200,5,75,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 5, 'model__n_estimators': 75}",0.7515702587436024,0.7806191155712705,0.7863986949076814,0.7827189052184562,0.7753267436102527,0.013870940243613485,25,0.7567007481994598,0.7870464559393859,0.7868756354355628,0.7906801205595434,0.7803257400334879,0.013724272178354001
15.560679614543915,1.0961552305172741,2.2981115579605103,0.23334263508147057,gini,0.25,600,5,75,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 5, 'model__n_estimators': 75}",0.7515702587436024,0.7806191155712705,0.7863986949076814,0.7827189052184562,0.7753267436102527,0.013870940243613485,25,0.7567007481994598,0.7870464559393859,0.7868756354355628,0.7906801205595434,0.7803257400334879,0.013724272178354001
17.26556694507599,2.277923114319876,2.269759476184845,0.2689478890470871,entropy,0.25,1200,5,75,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 5, 'model__n_estimators': 75}",0.7507645559915428,0.7774041874474902,0.7847429613527235,0.78505570765872,0.774491853112619,0.014036974059349632,28,0.7558059475606234,0.7845479452605971,0.7862931087286891,0.7912820018188804,0.7794822508421976,0.013891098816178992
14.726272761821747,1.7078198291402988,2.18623024225235,0.2625404239317133,entropy,0.25,600,5,75,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 5, 'model__n_estimators': 75}",0.7507645559915428,0.7774041874474902,0.7847429613527235,0.78505570765872,0.774491853112619,0.014036974059349632,28,0.7558059475606234,0.7845479452605971,0.7862931087286891,0.7912820018188804,0.7794822508421976,0.013891098816178992
15.758357465267181,1.400566015497935,2.1692463755607605,0.06944136779843982,entropy,0.25,900,5,75,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 5, 'model__n_estimators': 75}",0.7507645559915428,0.7774041874474902,0.7847429613527235,0.78505570765872,0.774491853112619,0.014036974059349632,28,0.7558059475606234,0.7845479452605971,0.7862931087286891,0.7912820018188804,0.7794822508421976,0.013891098816178992
26.379318058490753,1.8005705687439073,3.3719688653945923,0.17801594694488887,entropy,0.25,900,3,125,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 900, 'model__min_samples_leaf': 3, 'model__n_estimators': 125}",0.756765772738382,0.7558243504941576,0.7900819695023609,0.7904122043188613,0.7732710742634404,0.016979676727087327,31,0.7635322122414085,0.7635759955566775,0.7932813478214265,0.7987761522687786,0.7797914269720728,0.016353134552421784
26.681298673152924,2.0540282549122666,3.1382086873054504,0.3787908110930998,entropy,0.25,600,3,125,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 600, 'model__min_samples_leaf': 3, 'model__n_estimators': 125}",0.756765772738382,0.7558243504941576,0.7900819695023609,0.7904122043188613,0.7732710742634404,0.016979676727087327,31,0.7635322122414085,0.7635759955566775,0.7932813478214265,0.7987761522687786,0.7797914269720728,0.016353134552421784
26.156763792037964,2.9170014720712567,3.424759268760681,0.39021875836136105,entropy,0.25,1200,3,125,"{'model__criterion': 'entropy', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 3, 'model__n_estimators': 125}",0.756765772738382,0.7558243504941576,0.7900819695023609,0.7904122043188613,0.7732710742634404,0.016979676727087327,31,0.7635322122414085,0.7635759955566775,0.7932813478214265,0.7987761522687786,0.7797914269720728,0.016353134552421784
25.007997155189514,3.0304601611061477,3.1474451422691345,0.14164845436104292,gini,0.25,1200,7,125,"{'model__criterion': 'gini', 'model__max_features': 0.25, 'model__max_leaf_nodes': 1200, 'model__min_samples_leaf': 7, 'model__n_estimators': 125}",0.7472274276800526,0.7790792058734781,0.7840342910620528,0.7822531677179766,0.77314852308339,0.01507042371395837,34,0.7517522913309032,0.7841384130496424,0.7829995870570272,0.788360276988795,0.776812642106592,0.014605771634040737
