feature,importance,importance_norm
network_window-size_max,0.006267971621586044,0.08766137457438128
network_packet-size_avg,0.006071621517060543,0.0849152995919656
network_payload-length_std_deviation,0.0055638854464501895,0.07781430351894314
network_ports_dst_count,0.005299536712068907,0.07411722656616053
network_packet-size_std_deviation,0.004965141671808133,0.06944050965519635
network_tcp-flags-syn_count,0.004919113831533085,0.06879678246707296
network_mss_min,0.004796067585918717,0.06707590629245445
network_protocols_src_has_telnet,0.004772809788129291,0.06675063192191123
network_ports_src_count,0.0044418605935850185,0.062122107247657175
network_mss_max,0.004387644228654841,0.06136385858905795
network_tcp-flags-ack_count,0.003909570502548431,0.05467770834644092
network_mss_avg,0.0031627490134680386,0.04423295807523474
network_tcp-flags-fin_count,0.0027859330728046924,0.03896295921207317
network_payload-length_max,0.0026934521528662997,0.037669557605757124
network_ip-length_max,0.0023894969977702614,0.033418560901667754
network_packet-size_max,0.0023032910627998502,0.03221291875581774
network_protocols_src_has_icmp,0.00220563069281255,0.030847079407559316
network_protocols_src_count,0.002152542705005782,0.030104611785577374
network_ports_src_has_22,0.0019458863761358089,0.027214398021550595
network_protocols_dst_count,0.0014071580336495661,0.019679956279363493
network_ports_dst_has_22,0.001221341718053189,0.01708120270692729
network_tcp-flags-psh_count,0.0010368797304839046,0.014501390231172301
network_protocols_dst_has_telnet,0.0009823814902506075,0.013739199375954804
network_header-length_max,0.0009616110064903612,0.013448711596666274
network_payload-length_min,0.0009164555802788158,0.012817185646937342
network_protocols_all_count,0.0008317099077591216,0.011631966154761825
network_protocols_dst_has_tcp,0.0007670675077199971,0.01072790308853773
network_ip-flags_min,0.0007227752820344154,0.010108449520307579
network_ttl_max,0.0007204853154410986,0.010076422952317346
network_tcp-flags_max,0.0007043204335635315,0.009850347301250268
network_protocols_dst_has_data,0.0006428566548644516,0.008990739177189627
network_protocols_src_has_dns,0.0006169884166652966,0.008628956218481584
network_ports_src_has_8000,0.0005525448367844267,0.007727673772435422
network_ports_src_has_1883,0.0005411815146421235,0.007568750838691548
network_protocols_dst_has_dns,0.0005132177281551212,0.007177660369597363
network_ports_src_has_6668,0.0005131047505943069,0.00717608031007014
network_ports_src_has_443,0.0004541502844119712,0.006351566439419478
network_protocols_src_has_arp,0.0004434099406964278,0.006201356235808566
network_header-length_avg,0.0004333766646184389,0.006061034800808482
network_fragmented-packets,0.00040394323901212875,0.005649390539657686
network_ports_dst_has_443,0.00036924802343752354,0.005164156962985115
network_ports_dst_has_80,0.0003560921254725134,0.004980163772045735
network_protocols_dst_has_mqtt,0.0003094206048515973,0.0043274343249282265
network_ports_dst_has_554,0.00030866954172105476,0.004316930252735438
network_protocols_dst_has_arp,0.00030739878642453846,0.00429915797124382
network_protocols_src_has_mqtt,0.0003064024843098597,0.004285224083514762
network_ports_src_has_80,0.00030377587812633434,0.004248489407224837
network_protocols_src_has_data,0.0002855354782022949,0.003993386380813378
network_header-length_min,0.0002660709713990671,0.0037211634792438933
network_ports_dst_has_6668,0.00025996457353935084,0.0036357618114639524
network_fragmentation-score,0.0002515482970535922,0.003518055093871482
network_ports_dst_has_1883,0.0002471642405789535,0.0034567414121925437
network_ip-flags_max,0.0001947746291469422,0.002724041006253926
network_ports_src_has_554,0.00018843305792724224,0.002635350296780107
network_protocols_src_has_tcp,0.00017738604862538939,0.002480851189445068
network_ports_dst_has_9595,0.00017156610352115284,0.0023994557367235194
network_ports_dst_has_8000,0.0001372532918720193,0.0019195703102617818
network_ports_src_has_9595,9.960098853581978e-05,0.0013929800725242954
network_protocols_dst_has_ssh,7.418253233327809e-05,0.0010374875871084655
network_protocols_dst_has_http,3.618921293796229e-05,0.0005061280335063189
network_protocols_src_has_http,1.4438987445026516e-05,0.00020193797344809537
network_protocols_src_has_ssh,7.029911719899982e-06,9.831756774084585e-05
network_header-length_std_deviation,5.864736026588225e-06,8.202188086431199e-05
network_mss_std_deviation,2.7602914937208445e-06,3.860434621819701e-05
network_protocols_dst_has_lbtrm,2.070202801285558e-06,2.8953038425292986e-05
network_protocols_dst_has_udp,0.0,0.0
network_tcp-flags-urg_count,0.0,0.0
network_ports_src_has_557,0.0,0.0
network_ports_dst_has_557,0.0,0.0
