mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_leaf_nodes,param_model__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
5.971196115016937,0.0234371995412698,0.24141615629196167,0.005575069095223952,gini,800,3,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 800, 'model__min_samples_leaf': 3}",0.7717389560545563,0.8046371031822572,0.769727107555036,0.7709652987350424,0.779267116381723,0.01466493584049049,1,0.7923814076126459,0.8258208373599847,0.7914686249575253,0.7903653379511979,0.8000090519703384,0.014919528621011709
5.137690365314484,0.03758728308181519,0.2287188172340393,0.011203729680842303,entropy,1600,3,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 1600, 'model__min_samples_leaf': 3}",0.7715104158796924,0.8046203931164668,0.7674749022193258,0.7714678504953769,0.7787683904277154,0.015015367101536885,2,0.7991758213783806,0.8335347652600515,0.7984152520833124,0.7988225669335378,0.8074871014138206,0.015041033672168285
3.6280054450035095,0.8682422246033293,0.21651089191436768,0.012033980882464154,gini,1600,3,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 1600, 'model__min_samples_leaf': 3}",0.7696359014271612,0.8043138771652061,0.7677277176002093,0.7712323792711759,0.7782274688659381,0.015112013301444087,3,0.7984958293515413,0.8318116595996323,0.7983518775417773,0.7976239951440652,0.806570840409254,0.014576540637268374
4.552371144294739,0.05578405216378623,0.23303627967834473,0.01851208487407398,entropy,,3,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 3}",0.7702396524950342,0.8033607381261967,0.766309550388909,0.7701219320546984,0.7775079682662095,0.01500959874093386,4,0.8023315500555872,0.8368397727864112,0.8027308043561905,0.8018165912772598,0.8109296796188621,0.014962709435732491
5.3970582485198975,0.07424971492071432,0.24153852462768555,0.024736843521326272,entropy,3200,3,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 3200, 'model__min_samples_leaf': 3}",0.7702036368458874,0.8035854783403757,0.7663187906410642,0.7697966849418842,0.7774761476923029,0.015149647895293801,5,0.8023598222909424,0.8368926637670839,0.8027613982550852,0.8018516377095357,0.8109663805056617,0.014972017883594226
5.285670518875122,0.12597158679249484,0.23516839742660522,0.03744619043687991,gini,3200,3,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 3200, 'model__min_samples_leaf': 3}",0.7685207355784787,0.8039285737460211,0.7658557783085255,0.7703255750038731,0.7771576656592246,0.01553776207681012,6,0.8009929015558543,0.8350614991281542,0.8010972848745532,0.8001279887089419,0.809319918566876,0.014866669612306602
4.960764825344086,0.12359372595503428,0.26495474576950073,0.030457372013438528,gini,,3,"{'model__criterion': 'gini', 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 3}",0.7688706754930338,0.8026449626315812,0.7657054250685535,0.7701440745233576,0.7768412844291315,0.014985162660181137,7,0.8009766115333629,0.8350522792547592,0.80111488232522,0.80018966073704,0.8093333584625955,0.014853018750996125
4.365991532802582,0.015301319556657398,0.2180381417274475,0.010627159664623947,gini,800,5,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 800, 'model__min_samples_leaf': 5}",0.7674566571535415,0.799830049935278,0.765136321068041,0.7679647379925487,0.7750969415373523,0.014319417621076776,8,0.7865557594359016,0.819959549092855,0.7864232015304519,0.7860980752832463,0.7947591463356137,0.014550412222016276
4.482086420059204,0.04146235612338911,0.24439722299575806,0.032114949710180134,entropy,800,3,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 800, 'model__min_samples_leaf': 3}",0.7666939975430904,0.8023898255569843,0.7629605334068785,0.7660209659159929,0.7745163306057365,0.01615416575881498,9,0.7873706102304022,0.8234373594756357,0.7856110444315887,0.7859920894078314,0.7956027758863646,0.016083629775553967
2.937048017978668,0.04816309573859446,0.23091453313827515,0.004954183355598428,entropy,800,5,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 800, 'model__min_samples_leaf': 5}",0.7651026082650219,0.7966251501729875,0.7644427256744457,0.7642706715918766,0.772610288926083,0.013868463652898257,10,0.7842327525491891,0.8177534679112565,0.7849661461070867,0.7824232759308436,0.792343910624594,0.014699378293239323
5.358777344226837,0.02374629899505447,0.233781635761261,0.023457575908706483,gini,800,7,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 800, 'model__min_samples_leaf': 7}",0.7630644736148655,0.7972881732426564,0.7623723222670981,0.7624227906698661,0.7712869399486215,0.01501429848731179,11,0.7818270740681774,0.8145593296208065,0.781616000274492,0.779641837575892,0.789411060384842,0.014544354320756141
5.190328359603882,0.044393591951511775,0.2535901665687561,0.025954786399741,entropy,1600,5,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 1600, 'model__min_samples_leaf': 5}",0.7641931043754191,0.7950009353164548,0.7613046622632815,0.7639409082848264,0.7711099025599955,0.01383980454603749,12,0.7897197403548315,0.8222082619135298,0.7889808343390783,0.7877162419148771,0.7971562696305792,0.014481506745611899
5.272591948509216,0.014350676798067067,0.3476067781448364,0.015375170741143572,entropy,800,7,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 800, 'model__min_samples_leaf': 7}",0.7615704317171541,0.794027262257714,0.7614258409006042,0.7635176005504662,0.7701352838564846,0.013818750423192187,13,0.7800534615091459,0.8129205013763408,0.7813642894688777,0.7803166193373129,0.7886637179229193,0.014013241680376917
4.592394173145294,0.04777479064561271,0.23082035779953003,0.023507603858878262,gini,1600,5,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 1600, 'model__min_samples_leaf': 5}",0.7620906229047472,0.7957289380040381,0.7586660985388121,0.7628505153876146,0.7698340437088029,0.015033286262847258,14,0.7872445251728777,0.8211377697850137,0.7875313413964313,0.7869352831577967,0.7957122298780299,0.01468095562807007
4.551251947879791,0.029894435453615007,0.27174848318099976,0.05419764652316583,entropy,3200,5,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 3200, 'model__min_samples_leaf': 5}",0.7621238967296433,0.7930780237556486,0.7592604660174442,0.7617175544414537,0.7690449852360475,0.013918660720296414,15,0.7894117641628824,0.8220007899147945,0.7888209141613614,0.787416505688599,0.7969124934819093,0.014502853152854517
4.377727270126343,0.07014124119819275,0.24726665019989014,0.011921926128285246,entropy,,5,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5}",0.7615723645378021,0.7938788869720332,0.7589058184815809,0.7614118695210907,0.7689422348781267,0.014435959121071852,16,0.7894110957994552,0.8221417990607898,0.7886797527308953,0.7873250055529204,0.7968894132860153,0.014598669814943765
5.378563582897186,0.04791637949537477,0.25587379932403564,0.033794274489494555,gini,,5,"{'model__criterion': 'gini', 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5}",0.7607620604663858,0.7937598767717581,0.7568742872270943,0.7614972091729552,0.7682233584095484,0.014847788028166423,17,0.7870050528953689,0.8206964382744473,0.7870155747268566,0.7864010763683019,0.7952795355662438,0.014676563743204111
5.328280389308929,0.09702570565680461,0.284747838973999,0.03753902500604225,gini,3200,5,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 3200, 'model__min_samples_leaf': 5}",0.7607131374640703,0.7939514423905331,0.7565082804552994,0.7616432343189821,0.7682040236572212,0.014990641356970768,18,0.786959604449414,0.8207339274917649,0.786997252569031,0.786487938934719,0.7952946808612322,0.014688726864030305
4.206486165523529,0.07413365005646073,0.2645845413208008,0.055987305020207795,entropy,,7,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 7}",0.7589753687626253,0.7910497987422549,0.7565193057950895,0.760007427202632,0.7666379751256505,0.014151009710825923,19,0.7818825530995853,0.8144021430191382,0.7827853586254281,0.7804681889319591,0.7898845609190277,0.014179304423898705
4.739714980125427,0.03651904618126311,0.2604908347129822,0.030506762725654182,entropy,1600,7,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 1600, 'model__min_samples_leaf': 7}",0.758478519964042,0.7907570435650291,0.7567489891100512,0.7596642925139037,0.7664122112882565,0.014093673999907958,20,0.7819308229575586,0.8142620875236388,0.7825988566262169,0.7805019792756667,0.7898234365957701,0.014129978162786393
4.4298325181007385,0.027514443431262938,0.2421513795852661,0.01452111507009576,entropy,3200,7,"{'model__criterion': 'entropy', 'model__max_leaf_nodes': 3200, 'model__min_samples_leaf': 7}",0.7585172965730616,0.7906244835225325,0.7567893724039654,0.7596328899362155,0.7663910106089438,0.014027831562815965,21,0.7818901654059499,0.8142989127081699,0.7827856071712873,0.7805334106644815,0.7898770239874722,0.014122764080358152
3.8521158695220947,0.04130450151320895,0.22574985027313232,0.01611569458511134,gini,3200,7,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 3200, 'model__min_samples_leaf': 7}",0.7583151511764955,0.7919483256115389,0.7554273575099064,0.7580761693207256,0.7659417509046667,0.015057612638722642,22,0.7814974971966053,0.8131275151018207,0.7799729422778316,0.7791649490774306,0.7884407259134221,0.01427751187231823
4.3876007199287415,0.02115603876974674,0.23612433671951294,0.035744447623448736,gini,,7,"{'model__criterion': 'gini', 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 7}",0.7581600071360379,0.7919180315011002,0.7552523561276241,0.7579513431261822,0.765820434472736,0.015111035670698962,23,0.7814974971966053,0.8132206339773684,0.7799652968214423,0.7790665784467922,0.788437501610552,0.014334920352991564
4.568642675876617,0.02585621432458114,0.2585371136665344,0.02802832412291211,gini,1600,7,"{'model__criterion': 'gini', 'model__max_leaf_nodes': 1600, 'model__min_samples_leaf': 7}",0.758018593899292,0.7918081166886324,0.7552647182904685,0.7580169260410028,0.765777088729849,0.015070987988838547,24,0.7813412936899095,0.8130117159325183,0.7798534519269886,0.7791300357292957,0.7883341243196781,0.01426990065696398
